------ Plasma information from VMEC ----
np     iota_edge       phip_edge       curpol
     2  0.000000000000E+00  0.000000000000E+00  3.305679118886E+00

------ Current Surface: Coil-Plasma separation =   1.800000000000E-01 -----
Number of fourier modes in table
        1201
Table of fourier coefficients
m,n,crc2,czs2,crs2,czc2
      0     0  9.527166464774E-01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
      0    -1 -1.511631287479E-01 -1.291287323465E-01  0.000000000000E+00  0.000000000000E+00
      0    -2  1.982784637015E-02  2.215451877669E-02  0.000000000000E+00  0.000000000000E+00
      0    -3 -7.924863871640E-04 -3.051104022143E-03  0.000000000000E+00  0.000000000000E+00
      0    -4 -1.073221579724E-04 -7.611637120898E-04  0.000000000000E+00  0.000000000000E+00
      0    -5  5.829203665381E-04 -6.702730776767E-05  0.000000000000E+00  0.000000000000E+00
      0    -6  3.733165961721E-04  4.635293030316E-05  0.000000000000E+00  0.000000000000E+00
      0    -7  1.396283541108E-04 -5.672033421919E-05  0.000000000000E+00  0.000000000000E+00
      0    -8  2.834076782600E-05 -1.112616613734E-04  0.000000000000E+00  0.000000000000E+00
      0    -9 -8.673064662818E-06 -3.826945989862E-05  0.000000000000E+00  0.000000000000E+00
      0   -10 -4.243434393958E-05 -1.115328535373E-05  0.000000000000E+00  0.000000000000E+00
      0   -11 -3.664215400855E-05 -4.109576426465E-06  0.000000000000E+00  0.000000000000E+00
      0   -12 -1.375030256736E-05  1.146981982570E-06  0.000000000000E+00  0.000000000000E+00
      0   -13 -8.434321251396E-07 -1.433868087993E-06  0.000000000000E+00  0.000000000000E+00
      0   -14  5.005326836657E-06 -3.650813883834E-06  0.000000000000E+00  0.000000000000E+00
      0   -15  5.204082146952E-06 -2.233431683327E-06  0.000000000000E+00  0.000000000000E+00
      0   -16  3.505142627261E-06 -2.569134635518E-06  0.000000000000E+00  0.000000000000E+00
      0   -17  2.096033046207E-06 -2.196671727666E-06  0.000000000000E+00  0.000000000000E+00
      0   -18  1.265351587972E-06 -1.695315859811E-06  0.000000000000E+00  0.000000000000E+00
      0   -19  9.015037155603E-08 -1.013260852978E-06  0.000000000000E+00  0.000000000000E+00
      0   -20 -5.111540544637E-07 -4.924301702850E-07  0.000000000000E+00  0.000000000000E+00
      0   -21 -4.167050113872E-07 -1.353496649733E-07  0.000000000000E+00  0.000000000000E+00
      0   -22 -3.037117935780E-07 -1.613360893081E-08  0.000000000000E+00  0.000000000000E+00
      0   -23 -1.714781865774E-07  9.417779975045E-08  0.000000000000E+00  0.000000000000E+00
      0   -24 -8.088202102958E-08  1.792305091314E-07  0.000000000000E+00  0.000000000000E+00
      1    24 -3.088827222752E-07 -2.490372755300E-07  0.000000000000E+00  0.000000000000E+00
      1    23 -3.144782668265E-07 -1.639659968313E-07  0.000000000000E+00  0.000000000000E+00
      1    22 -1.927073226190E-07  1.161192660051E-07  0.000000000000E+00  0.000000000000E+00
      1    21  1.027210952007E-07  5.671025637374E-07  0.000000000000E+00  0.000000000000E+00
      1    20  5.772323424460E-07  1.067555690326E-06  0.000000000000E+00  0.000000000000E+00
      1    19  6.776723525100E-07  1.668233590420E-06  0.000000000000E+00  0.000000000000E+00
      1    18  5.269812494251E-07  2.194872470122E-06  0.000000000000E+00  0.000000000000E+00
      1    17  5.064375800634E-07  2.358717958592E-06  0.000000000000E+00  0.000000000000E+00
      1    16 -1.047926804546E-07  2.225381290654E-06  0.000000000000E+00  0.000000000000E+00
      1    15 -2.448881288893E-06  1.523048636562E-06  0.000000000000E+00  0.000000000000E+00
      1    14 -3.709664473868E-06  1.931194954980E-06  0.000000000000E+00  0.000000000000E+00
      1    13 -2.950950068256E-06  3.217077730877E-06  0.000000000000E+00  0.000000000000E+00
      1    12  1.537238587317E-06  1.096928332580E-05  0.000000000000E+00  0.000000000000E+00
      1    11  1.314951122087E-05  1.283062019696E-05  0.000000000000E+00  0.000000000000E+00
      1    10  3.587700473598E-05  1.183714651962E-05  0.000000000000E+00  0.000000000000E+00
      1     9  5.890344368938E-05  1.984517232783E-06  0.000000000000E+00  0.000000000000E+00
      1     8  6.671590392955E-05 -6.806159310247E-06  0.000000000000E+00  0.000000000000E+00
      1     7  1.940143914261E-04 -2.766334090044E-05  0.000000000000E+00  0.000000000000E+00
      1     6  3.467176804346E-04 -2.523290566928E-04  0.000000000000E+00  0.000000000000E+00
      1     5 -8.487227144199E-04  3.636826442511E-06  0.000000000000E+00  0.000000000000E+00
      1     4 -1.109298899036E-03 -5.894503380957E-04  0.000000000000E+00  0.000000000000E+00
      1     3  1.459532667162E-03 -3.582614619341E-03  0.000000000000E+00  0.000000000000E+00
      1     2 -1.138547950469E-03  1.364376675003E-02  0.000000000000E+00  0.000000000000E+00
      1     1  3.733075006275E-02  1.447673225476E-02  0.000000000000E+00  0.000000000000E+00
      1     0  2.788530893923E-01  2.818342328366E-01  0.000000000000E+00  0.000000000000E+00
      1    -1 -2.772003595360E-02 -3.115372320615E-02  0.000000000000E+00  0.000000000000E+00
      1    -2  1.117127286913E-03  1.341165900950E-04  0.000000000000E+00  0.000000000000E+00
      1    -3  1.564651133233E-03  1.622839095932E-03  0.000000000000E+00  0.000000000000E+00
      1    -4 -1.062504756329E-03 -7.471025732440E-04  0.000000000000E+00  0.000000000000E+00
      1    -5 -4.251699901137E-05  5.237371568232E-04  0.000000000000E+00  0.000000000000E+00
      1    -6 -3.261890206403E-04  1.786323189435E-04  0.000000000000E+00  0.000000000000E+00
      1    -7 -3.434754197909E-04  7.032335323252E-05  0.000000000000E+00  0.000000000000E+00
      1    -8 -2.157890848394E-04  7.686547044931E-05  0.000000000000E+00  0.000000000000E+00
      1    -9 -1.244335463895E-04  2.868371645410E-05  0.000000000000E+00  0.000000000000E+00
      1   -10 -3.418368023637E-05  8.990681936723E-06  0.000000000000E+00  0.000000000000E+00
      1   -11  1.340870101359E-05  5.079978692294E-06  0.000000000000E+00  0.000000000000E+00
      1   -12  1.989048868531E-05  2.756741109725E-06  0.000000000000E+00  0.000000000000E+00
      1   -13  1.315836398445E-05  1.278015829659E-06  0.000000000000E+00  0.000000000000E+00
      1   -14  5.862975252013E-06 -1.348061451075E-07  0.000000000000E+00  0.000000000000E+00
      1   -15  1.608957847487E-06 -8.404808108357E-07  0.000000000000E+00  0.000000000000E+00
      1   -16 -2.186045710978E-07 -1.540352402827E-06  0.000000000000E+00  0.000000000000E+00
      1   -17 -1.233923113597E-06 -1.960419602821E-06  0.000000000000E+00  0.000000000000E+00
      1   -18 -1.426009277778E-06 -1.902006696245E-06  0.000000000000E+00  0.000000000000E+00
      1   -19 -3.987133943132E-07 -1.076415577714E-06  0.000000000000E+00  0.000000000000E+00
      1   -20  1.222899827362E-07 -7.792667192547E-07  0.000000000000E+00  0.000000000000E+00
      1   -21  1.204449367592E-07 -4.803515614794E-07  0.000000000000E+00  0.000000000000E+00
      1   -22  3.679405801013E-08 -5.051935454650E-08  0.000000000000E+00  0.000000000000E+00
      1   -23 -8.383135397867E-08  1.338354821029E-07  0.000000000000E+00  0.000000000000E+00
      1   -24 -1.295100698992E-07  2.480578853992E-07  0.000000000000E+00  0.000000000000E+00
      2    24 -1.380892299816E-07 -8.786649881540E-08  0.000000000000E+00  0.000000000000E+00
      2    23 -7.046263037288E-08  1.925973205467E-07  0.000000000000E+00  0.000000000000E+00
      2    22 -5.639160162229E-08  5.512303303745E-07  0.000000000000E+00  0.000000000000E+00
      2    21 -1.860581759133E-07  9.521441446547E-07  0.000000000000E+00  0.000000000000E+00
      2    20 -3.762032399858E-07  1.507272206636E-06  0.000000000000E+00  0.000000000000E+00
      2    19 -4.481417765776E-07  2.175123462752E-06  0.000000000000E+00  0.000000000000E+00
      2    18 -4.945724099858E-07  2.586162673707E-06  0.000000000000E+00  0.000000000000E+00
      2    17 -1.120863026311E-07  3.050885139679E-06  0.000000000000E+00  0.000000000000E+00
      2    16  6.620923813780E-07  3.951308365394E-06  0.000000000000E+00  0.000000000000E+00
      2    15  3.477485514640E-06  5.246639253365E-06  0.000000000000E+00  0.000000000000E+00
      2    14  8.661052027230E-06  7.781285765779E-06  0.000000000000E+00  0.000000000000E+00
      2    13  1.025827115457E-05  5.426712567452E-06  0.000000000000E+00  0.000000000000E+00
      2    12  8.635535477370E-06 -3.463720199007E-06  0.000000000000E+00  0.000000000000E+00
      2    11  2.290793439358E-05 -2.234967851355E-05  0.000000000000E+00  0.000000000000E+00
      2    10  5.075443264132E-05 -3.543610490330E-05  0.000000000000E+00  0.000000000000E+00
      2     9  3.199561654400E-05 -8.561395000231E-06  0.000000000000E+00  0.000000000000E+00
      2     8  5.801393139535E-05 -1.038516987365E-04  0.000000000000E+00  0.000000000000E+00
      2     7  1.165145133675E-05 -2.550292928538E-04  0.000000000000E+00  0.000000000000E+00
      2     6 -4.647608237591E-04 -4.278525703704E-05  0.000000000000E+00  0.000000000000E+00
      2     5  4.488788587274E-04 -6.336795272791E-04  0.000000000000E+00  0.000000000000E+00
      2     4  1.657439349364E-03  1.959021049471E-03  0.000000000000E+00  0.000000000000E+00
      2     3 -3.500222263243E-03  6.275727623772E-03  0.000000000000E+00  0.000000000000E+00
      2     2 -1.167477213137E-02 -7.304250592779E-03  0.000000000000E+00  0.000000000000E+00
      2     1 -1.502945748631E-02 -2.075607877922E-02  0.000000000000E+00  0.000000000000E+00
      2     0  4.889688114726E-02  5.320978693704E-02  0.000000000000E+00  0.000000000000E+00
      2    -1  3.918915404010E-03  8.990200445253E-03  0.000000000000E+00  0.000000000000E+00
      2    -2 -6.277878906683E-03 -2.346371679744E-03  0.000000000000E+00  0.000000000000E+00
      2    -3 -1.768546864410E-03 -4.663929474095E-04  0.000000000000E+00  0.000000000000E+00
      2    -4  5.577057712877E-05  1.100484063389E-03  0.000000000000E+00  0.000000000000E+00
      2    -5 -6.130507637311E-04  2.312355004696E-04  0.000000000000E+00  0.000000000000E+00
      2    -6 -3.305581358244E-04  1.348193844829E-04  0.000000000000E+00  0.000000000000E+00
      2    -7 -5.777487771180E-05  7.463721419158E-05  0.000000000000E+00  0.000000000000E+00
      2    -8  6.211963320808E-05  5.191963381794E-05  0.000000000000E+00  0.000000000000E+00
      2    -9  8.903027616129E-05  5.023686535747E-05  0.000000000000E+00  0.000000000000E+00
      2   -10  6.356034523213E-05  4.346246721984E-05  0.000000000000E+00  0.000000000000E+00
      2   -11  2.911538119118E-05  2.915770104255E-05  0.000000000000E+00  0.000000000000E+00
      2   -12  6.029587828145E-06  1.263486615901E-05  0.000000000000E+00  0.000000000000E+00
      2   -13 -2.773071401002E-06  2.471715550442E-06  0.000000000000E+00  0.000000000000E+00
      2   -14 -4.122016718920E-06 -1.937127397879E-06  0.000000000000E+00  0.000000000000E+00
      2   -15 -3.950815457367E-06 -3.769762025840E-06  0.000000000000E+00  0.000000000000E+00
      2   -16 -2.793194867617E-06 -5.110946518924E-06  0.000000000000E+00  0.000000000000E+00
      2   -17 -1.002178639712E-07 -4.655871857900E-06  0.000000000000E+00  0.000000000000E+00
      2   -18  1.307996891219E-06 -2.008623674792E-06  0.000000000000E+00  0.000000000000E+00
      2   -19  5.105637431000E-07 -1.644533557308E-06  0.000000000000E+00  0.000000000000E+00
      2   -20  3.703498952709E-08 -6.364214709337E-07  0.000000000000E+00  0.000000000000E+00
