       11       20        2     0.8576965770E-04
       12       22        2     0.3489208528E-03
       10        2        1     0.7992718649E-03
       11        6        1     0.3521166780E-02
       12        8        1     0.5170510383E-02
       13       10        1     0.6673107731E-02
       14       12        1     0.7850587403E-02
       14        2        0     0.3192928094E-04
       16       68        5     0.8902018337E-05
       24        2        0     0.2287527099E-04
       25        6        1     0.3637258933E-03
       29      126        9     0.4907340618E-05
       30        4        1     0.7180262285E-04
       31        4        1     0.1545560319E-03
       33      152       11     0.1593843375E-04
       34      152       11     0.2262590126E-04
       31        4        1     0.2078151759E-03
       32        4        1     0.8361075528E-03
       33        6        1     0.8484391973E-03
       34       12        1     0.4751486621E-04
       31        2        1     0.6075383708E-03
       32        4        1     0.4228665510E-02
       33        4        1     0.6363259652E-02
       34        4        1     0.7884169703E-02
       35       22        2     0.3455693328E-02
       36       22        2     0.4171256147E-02
       34        4        1     0.3999070587E-04
       21        2        0     0.1401384931E-04
       16        6        1     0.2828192310E-03
       11        2        0     0.9230560797E-04
       12        6        1     0.3991204188E-03
        4        4        1     0.6644326985E-04
        5        4        1     0.3942651614E-03
        6        6        1     0.4684969833E-03
        5        2        0     0.1103748604E-04
        6        6        1     0.2942488779E-05
        7       16        2     0.3734656549E-03
        8       18        2     0.2662815328E-05
        9       20        2     0.1498259507E-03
       10       22        2     0.5512478693E-03
       11       24        2     0.1516462014E-02
       12       24        2     0.2762232379E-02
       13       36        3     0.4679140256E-02
       14       38        3     0.5949660054E-02
       15       40        3     0.7082864809E-02
       11        2        0     0.4602364864E-03
       12        6        1     0.2632235497E-02
       13        8        1     0.3804514196E-02
       14       12        1     0.4681509660E-02
       15       22        2     0.5003890933E-02
       16       66        5     0.1763027130E-02
       17       78        6     0.1983618792E-02
       18       78        6     0.2026841018E-02
       19       82        6     0.2020217356E-02
       20       84        6     0.2017932807E-02
       20        4        1     0.1279634395E-04
       21       94        7     0.1692900937E-02
       22      104        8     0.1536191762E-02
       23      104        8     0.1435848745E-02
       24      106        8     0.1332816113E-02
       25      108        8     0.1200547992E-02
       26      110        8     0.1110444996E-02
       25        2        1     0.1895844259E-03
       26        6        1     0.8326817450E-03
       27      120        9     0.6836074427E-03
       28      124        9     0.5531004923E-03
       29      132       10     0.4741546052E-03
       30      136       10     0.4494248045E-03
       31      138       10     0.4152305349E-03
       32      140       10     0.3733197576E-03
       29        2        0     0.3138276674E-05
       30        4        1     0.8754969145E-05
       31        6        1     0.8095384275E-05
       32        6        1     0.1883142857E-06
       33      152       11     0.3174814598E-03
       34      152       11     0.2762662914E-03
       35      162       12     0.2482676591E-03
       32        2        0     0.6868258331E-04
       33        8        1     0.8322069021E-05
       29        2        0     0.8788081859E-03
       30        4        1     0.1663667541E-02
       31        4        1     0.2173754885E-02
       32        6        1     0.2868983930E-02
       33        6        1     0.3787190536E-02
       34       20        2     0.1705187622E-02
       35       22        2     0.1917239554E-02
       36      188       14     0.6071264393E-03
       37      190       14     0.6046237548E-03
       38      190       14     0.5578646963E-03
       39      190       14     0.5373768231E-03
       40      192       14     0.5506377023E-03
       41      194       14     0.5661478943E-03
       42      194       14     0.5680208307E-03
       43      194       14     0.5693574652E-03
       44      196       14     0.7041545160E-03
       33        2        1     0.6941259189E-08
