       0.10000D+01       0.27475D-05      -0.56478D-01       0.41747D+00       0.39836D-01
       0.20000D+01       0.23601D-03      -0.97163D-01       0.41727D+00       0.24362D-01
       0.30000D+01       0.23618D-02      -0.36395D-01       0.41815D+00       0.30623D-01
       0.40000D+01       0.32685D-02       0.98113D-02       0.41832D+00       0.10980D+00
       0.50000D+01       0.31473D-02      -0.11233D-01       0.42067D+00       0.15850D+00
       0.60000D+01       0.43559D-02      -0.68795D-01       0.42029D+00       0.18956D+00
       0.70000D+01       0.39636D-02      -0.11803D+00       0.41996D+00       0.16365D+00
       0.80000D+01       0.40686D-02      -0.64842D-01       0.41985D+00       0.14801D+00
       0.90000D+01       0.45335D-02      -0.10852D-01       0.41963D+00       0.17010D+00
       0.10000D+02       0.41782D-02      -0.16423D-01       0.42069D+00       0.22159D+00
       0.11000D+02       0.46828D-02      -0.71231D-01       0.42056D+00       0.23285D+00
       0.12000D+02       0.45337D-02      -0.12786D+00       0.42043D+00       0.21453D+00
       0.13000D+02       0.44294D-02      -0.80914D-01       0.42026D+00       0.20141D+00
       0.14000D+02       0.47811D-02      -0.22968D-01       0.42002D+00       0.21175D+00
       0.15000D+02       0.45130D-02      -0.94398D-02       0.42069D+00       0.24317D+00
       0.16000D+02       0.47635D-02      -0.57492D-01       0.42066D+00       0.24959D+00
       0.17000D+02       0.47630D-02      -0.12057D+00       0.42062D+00       0.23574D+00
       0.18000D+02       0.45734D-02      -0.80357D-01       0.42045D+00       0.22398D+00
       0.19000D+02       0.48723D-02      -0.23040D-01       0.42021D+00       0.21369D+00
       0.20000D+02       0.47484D-02       0.78815D-02       0.42069D+00       0.22101D+00
       0.21000D+02       0.48426D-02      -0.30520D-01       0.42070D+00       0.22696D+00
       0.22000D+02       0.49345D-02      -0.99635D-01       0.42072D+00       0.21731D+00
       0.23000D+02       0.47248D-02      -0.68057D-01       0.42055D+00       0.20886D+00
       0.24000D+02       0.49821D-02      -0.14796D-01       0.42032D+00       0.20204D+00
       0.25000D+02       0.49629D-02       0.28270D-01       0.42068D+00       0.20800D+00
       0.26000D+02       0.49601D-02       0.45511D-03       0.42070D+00       0.21375D+00
       0.27000D+02       0.51208D-02      -0.74532D-01       0.42076D+00       0.20659D+00
       0.28000D+02       0.49162D-02      -0.53762D-01       0.42060D+00       0.19987D+00
       0.29000D+02       0.51126D-02      -0.65379D-02       0.42039D+00       0.19427D+00
       0.30000D+02       0.51578D-02       0.44390D-01       0.42067D+00       0.20000D+00
       0.31000D+02       0.51041D-02       0.26618D-01       0.42070D+00       0.20505D+00
       0.32000D+02       0.53475D-02      -0.53604D-01       0.42079D+00       0.19934D+00
       0.33000D+02       0.51530D-02      -0.44987D-01       0.42063D+00       0.19424D+00
       0.34000D+02       0.52699D-02      -0.54094D-02       0.42044D+00       0.18952D+00
       0.35000D+02       0.53565D-02       0.51882D-01       0.42065D+00       0.18624D+00
       0.36000D+02       0.52857D-02       0.42945D-01       0.42069D+00       0.20190D+00
       0.37000D+02       0.55797D-02      -0.40488D-01       0.42080D+00       0.21608D+00
       0.38000D+02       0.54123D-02      -0.43854D-01       0.42066D+00       0.21103D+00
       0.39000D+02       0.54474D-02      -0.13625D-01       0.42048D+00       0.20668D+00
       0.40000D+02       0.55764D-02       0.50743D-01       0.42065D+00       0.20431D+00
       0.41000D+02       0.55039D-02       0.49376D-01       0.42068D+00       0.21758D+00
       0.42000D+02       0.57918D-02      -0.33201D-01       0.42080D+00       0.22133D+00
       0.43000D+02       0.56634D-02      -0.46736D-01       0.42067D+00       0.21693D+00
       0.44000D+02       0.56281D-02      -0.27092D-01       0.42052D+00       0.21278D+00
       0.45000D+02       0.58015D-02       0.45678D-01       0.42064D+00       0.20962D+00
       0.46000D+02       0.57319D-02       0.50887D-01       0.42067D+00       0.21375D+00
       0.47000D+02       0.59570D-02      -0.25814D-01       0.42080D+00       0.20956D+00
       0.48000D+02       0.58738D-02      -0.47390D-01       0.42069D+00       0.20598D+00
       0.49000D+02       0.57877D-02      -0.38754D-01       0.42055D+00       0.20232D+00
       0.50000D+02       0.59953D-02       0.42237D-01       0.42064D+00       0.19934D+00
       0.51000D+02       0.59300D-02       0.53369D-01       0.42066D+00       0.20975D+00
       0.52000D+02       0.60775D-02      -0.13936D-01       0.42080D+00       0.21336D+00
