------ Plasma information from VMEC ----
np     iota_edge       phip_edge       curpol
     3  0.000000000000E+00  0.000000000000E+00  2.137551727897E+00

------ Current Surface: Coil-Plasma separation =   1.700000000000E-01 -----
Number of fourier modes in table
        1201
Table of fourier coefficients
m,n,crc2,czs2,crs2,czc2
      1   -10  9.527464083722E-06 -1.747942155213E-06  0.000000000000E+00  0.000000000000E+00
      1   -11 -2.125869375824E-05  1.590626972179E-06  0.000000000000E+00  0.000000000000E+00
      1   -12  1.795059819458E-05 -1.166203614438E-06  0.000000000000E+00  0.000000000000E+00
      1   -13 -9.198304319593E-06  5.102127222346E-07  0.000000000000E+00  0.000000000000E+00
      1   -14  2.747905415795E-06 -7.834048057821E-07  0.000000000000E+00  0.000000000000E+00
      1   -15 -4.388360282380E-08  6.041970798259E-07  0.000000000000E+00  0.000000000000E+00
      1   -16 -6.963764311461E-07 -4.360855472343E-07  0.000000000000E+00  0.000000000000E+00
      1   -17  4.678824641237E-07  2.650377874063E-07  0.000000000000E+00  0.000000000000E+00
      1   -18 -7.626917298429E-08 -1.436711998529E-07  0.000000000000E+00  0.000000000000E+00
      1   -19 -1.064194769992E-07 -2.110600637809E-08  0.000000000000E+00  0.000000000000E+00
      1   -20  7.639925029936E-08  9.035854993008E-08  0.000000000000E+00  0.000000000000E+00
      1   -21  1.502113417413E-08 -1.396398704182E-07  0.000000000000E+00  0.000000000000E+00
      1   -22 -9.555566755643E-08  1.136216172551E-07  0.000000000000E+00  0.000000000000E+00
      1   -23  1.084681483114E-07 -8.047288667477E-08  0.000000000000E+00  0.000000000000E+00
      1   -24 -1.030872739025E-07  6.325790028799E-08  0.000000000000E+00  0.000000000000E+00
      2    24 -1.033516669750E-07 -8.431556633928E-08  0.000000000000E+00  0.000000000000E+00
      2    23  9.815931684755E-08  7.321873307246E-08  0.000000000000E+00  0.000000000000E+00
      2    22 -6.294414405938E-08  2.789363959855E-08  0.000000000000E+00  0.000000000000E+00
      2    21  2.808550981825E-08 -1.615655326489E-07  0.000000000000E+00  0.000000000000E+00
      2    20  2.689931384505E-08  3.712376628783E-07  0.000000000000E+00  0.000000000000E+00
      2    19 -8.831207340653E-08 -6.364610643999E-07  0.000000000000E+00  0.000000000000E+00
      2    18  2.688654860975E-07  1.003359625329E-06  0.000000000000E+00  0.000000000000E+00
      2    17 -6.073257754183E-07 -1.567664563154E-06  0.000000000000E+00  0.000000000000E+00
      2    16  9.064712385861E-07  2.527150546694E-06  0.000000000000E+00  0.000000000000E+00
      2    15 -1.905840425859E-06 -3.789432216724E-06  0.000000000000E+00  0.000000000000E+00
      2    14  3.322945545484E-06  5.853564176999E-06  0.000000000000E+00  0.000000000000E+00
      2    13 -5.203545781313E-06 -5.563584362297E-06  0.000000000000E+00  0.000000000000E+00
      2    12  1.028874964319E-05  1.027899798057E-06  0.000000000000E+00  0.000000000000E+00
      2    11 -1.376438727372E-05  1.166728797845E-05  0.000000000000E+00  0.000000000000E+00
      2    10  1.461018229102E-05 -3.346837844065E-05  0.000000000000E+00  0.000000000000E+00
      2     9 -1.964338904277E-05  6.425893905717E-05  0.000000000000E+00  0.000000000000E+00
      2     8 -3.507983279270E-05 -1.037861061729E-04  0.000000000000E+00  0.000000000000E+00
      2     7  4.940756016930E-05  2.185852952113E-04  0.000000000000E+00  0.000000000000E+00
      2     6 -1.684142520624E-05 -3.063801115254E-04  0.000000000000E+00  0.000000000000E+00
      2     5  1.248881703909E-05 -3.471667679979E-06  0.000000000000E+00  0.000000000000E+00
      2     4  7.144059449735E-04  6.867622519597E-04  0.000000000000E+00  0.000000000000E+00
      2     3  2.393656261207E-03 -6.273300314938E-03  0.000000000000E+00  0.000000000000E+00
      2     2 -1.046385863424E-02 -2.317320574793E-03  0.000000000000E+00  0.000000000000E+00
      2     1  7.794981007077E-03  2.162127578166E-02  0.000000000000E+00  0.000000000000E+00
      2     0  3.349022538750E-02  4.190526500267E-02  0.000000000000E+00  0.000000000000E+00
      2    -1  5.681515714808E-04 -6.214633013537E-03  0.000000000000E+00  0.000000000000E+00
      2    -2 -5.624743816123E-03 -2.906428648584E-03  0.000000000000E+00  0.000000000000E+00
      2    -3  5.347708943307E-04 -7.649764733284E-04  0.000000000000E+00  0.000000000000E+00
      2    -4 -4.624928700763E-04  6.329808088745E-04  0.000000000000E+00  0.000000000000E+00
      2    -5  4.705270409931E-04 -2.250477319603E-04  0.000000000000E+00  0.000000000000E+00
      2    -6 -1.482806156564E-04  9.081794826963E-05  0.000000000000E+00  0.000000000000E+00
      2    -7 -4.705885134483E-07 -2.723446526772E-05  0.000000000000E+00  0.000000000000E+00
      2    -8  6.900986318079E-05  9.821183519154E-06  0.000000000000E+00  0.000000000000E+00
      2    -9 -6.765461438567E-05 -1.615149788042E-05  0.000000000000E+00  0.000000000000E+00
      2   -10  3.311561190624E-05  1.088098607177E-05  0.000000000000E+00  0.000000000000E+00
      2   -11 -1.025761728718E-05 -4.270023328328E-06  0.000000000000E+00  0.000000000000E+00
      2   -12 -1.782876195297E-07 -1.829419938301E-07  0.000000000000E+00  0.000000000000E+00
      2   -13  2.761585462953E-06  2.975846475977E-06  0.000000000000E+00  0.000000000000E+00
      2   -14 -1.229355431941E-06 -3.108565807154E-06  0.000000000000E+00  0.000000000000E+00
      2   -15 -6.925713060492E-08  2.319600550848E-06  0.000000000000E+00  0.000000000000E+00
      2   -16  6.460021493641E-07 -1.347852353144E-06  0.000000000000E+00  0.000000000000E+00
      2   -17 -7.254127095899E-07  5.102957624743E-07  0.000000000000E+00  0.000000000000E+00
      2   -18  3.421807572141E-07  5.234392786389E-08  0.000000000000E+00  0.000000000000E+00
      2   -19  1.461609432596E-07 -1.908601314684E-07  0.000000000000E+00  0.000000000000E+00
      2   -20 -3.532075482970E-07  2.161133921053E-07  0.000000000000E+00  0.000000000000E+00
      2   -21  3.825862749908E-07 -1.443286276654E-07  0.000000000000E+00  0.000000000000E+00
      2   -22 -2.251884536150E-07  4.841752643328E-08  0.000000000000E+00  0.000000000000E+00
      2   -23  1.380787715843E-07 -5.706759931585E-08  0.000000000000E+00  0.000000000000E+00
      2   -24 -2.814490013899E-08  9.980374409124E-09  0.000000000000E+00  0.000000000000E+00
      3    24 -6.370362424482E-08  3.297738958398E-09  0.000000000000E+00  0.000000000000E+00
      3    23  7.227023946280E-08 -6.343589849032E-08  0.000000000000E+00  0.000000000000E+00
      3    22 -1.110449282265E-07  9.631580562441E-08  0.000000000000E+00  0.000000000000E+00
      3    21  7.909260703310E-08 -1.656722089931E-07  0.000000000000E+00  0.000000000000E+00
      3    20  8.397408194955E-08  3.282787981098E-07  0.000000000000E+00  0.000000000000E+00
      3    19 -4.973021836691E-07 -6.910543258821E-07  0.000000000000E+00  0.000000000000E+00
      3    18  1.228632819156E-06  1.425467821129E-06  0.000000000000E+00  0.000000000000E+00
      3    17 -1.937634816719E-06 -2.500485240307E-06  0.000000000000E+00  0.000000000000E+00
      3    16  2.776336425776E-06  3.448219056669E-06  0.000000000000E+00  0.000000000000E+00
      3    15 -3.723716278095E-06 -3.517106705625E-06  0.000000000000E+00  0.000000000000E+00
      3    14  4.038151360665E-06  3.462227314967E-07  0.000000000000E+00  0.000000000000E+00
      3    13 -5.409687104515E-06  7.698129167276E-06  0.000000000000E+00  0.000000000000E+00
      3    12  5.891353080762E-06 -2.061301111617E-05  0.000000000000E+00  0.000000000000E+00
      3    11  2.767887824933E-06  3.491334597853E-05  0.000000000000E+00  0.000000000000E+00
      3    10 -7.407200017886E-06 -5.580412137737E-05  0.000000000000E+00  0.000000000000E+00
      3     9  3.748849091033E-05  4.974949252954E-05  0.000000000000E+00  0.000000000000E+00
      3     8 -1.083664575328E-05 -6.848924310520E-05  0.000000000000E+00  0.000000000000E+00
      3     7 -1.070141366342E-04 -5.531155868854E-05  0.000000000000E+00  0.000000000000E+00
      3     6 -5.694239960386E-05  9.090644225044E-05  0.000000000000E+00  0.000000000000E+00
      3     5  7.046508367311E-04  1.288832085821E-04  0.000000000000E+00  0.000000000000E+00
      3     4 -2.078205794985E-03  2.579851781877E-04  0.000000000000E+00  0.000000000000E+00
      3     3  2.590563415155E-03  2.701780669282E-03  0.000000000000E+00  0.000000000000E+00
      3     2 -1.335926136491E-03  2.151678331377E-03  0.000000000000E+00  0.000000000000E+00
      3     1 -2.961016111232E-02 -2.336444640357E-02  0.000000000000E+00  0.000000000000E+00
      3     0 -2.363910427189E-02 -2.440876242668E-02  0.000000000000E+00  0.000000000000E+00
      3    -1  2.307160440559E-03  3.224772437664E-03  0.000000000000E+00  0.000000000000E+00
      3    -2 -5.716664764430E-04 -1.270543719856E-03  0.000000000000E+00  0.000000000000E+00
      3    -3 -4.913428735195E-04  2.463405727397E-04  0.000000000000E+00  0.000000000000E+00
      3    -4  5.095101428187E-04  7.690239889853E-05  0.000000000000E+00  0.000000000000E+00
      3    -5 -4.636781862532E-04 -1.261433862333E-04  0.000000000000E+00  0.000000000000E+00
      3    -6  2.972464067743E-04  1.987363387225E-04  0.000000000000E+00  0.000000000000E+00
      3    -7 -1.308582274438E-04 -1.499961272964E-04  0.000000000000E+00  0.000000000000E+00
      3    -8  5.363235433524E-05  1.028416969569E-04  0.000000000000E+00  0.000000000000E+00
      3    -9 -2.678089946163E-06 -4.034998790161E-05  0.000000000000E+00  0.000000000000E+00
      3   -10 -1.000101139780E-05  4.484703806037E-06  0.000000000000E+00  0.000000000000E+00
      3   -11  7.382696071064E-06  8.706114565132E-06  0.000000000000E+00  0.000000000000E+00
      3   -12 -2.791515263155E-06 -1.017344395390E-05  0.000000000000E+00  0.000000000000E+00
      3   -13 -1.050388609827E-06  6.952805807210E-06  0.000000000000E+00  0.000000000000E+00
      3   -14  2.169018836802E-06 -3.402043890798E-06  0.000000000000E+00  0.000000000000E+00
      3   -15 -1.327669645881E-06  1.332533929533E-06  0.000000000000E+00  0.000000000000E+00
      3   -16  2.387773148754E-07 -2.156072419692E-07  0.000000000000E+00  0.000000000000E+00
      3   -17  6.221725874675E-07 -1.953873705175E-07  0.000000000000E+00  0.000000000000E+00
      3   -18 -9.801123259201E-07  1.431524330299E-07  0.000000000000E+00  0.000000000000E+00
      3   -19  7.809747287601E-07 -1.213602533545E-07  0.000000000000E+00  0.000000000000E+00
      3   -20 -4.467486667617E-07  6.333807656485E-08  0.000000000000E+00  0.000000000000E+00
      3   -21  1.364124141613E-07 -2.963378558433E-08  0.000000000000E+00  0.000000000000E+00
      3   -22 -1.571427106435E-08  6.555989335912E-08  0.000000000000E+00  0.000000000000E+00
      3   -23 -3.085280782957E-08 -5.792567812700E-08  0.000000000000E+00  0.000000000000E+00
      3   -24  1.661233953399E-08  5.210460863158E-08  0.000000000000E+00  0.000000000000E+00
      4    24 -7.912318604854E-08  2.243649336964E-08  0.000000000000E+00  0.000000000000E+00
      4    23  4.822380458272E-08 -4.068074128496E-08  0.000000000000E+00  0.000000000000E+00
      4    22  1.019320457080E-07  9.810016842937E-08  0.000000000000E+00  0.000000000000E+00
      4    21 -4.023789240563E-07 -2.663146986888E-07  0.000000000000E+00  0.000000000000E+00
      4    20  8.001955950194E-07  5.672933634243E-07  0.000000000000E+00  0.000000000000E+00
      4    19 -1.241700149849E-06 -9.882885798748E-07  0.000000000000E+00  0.000000000000E+00
      4    18  1.467331521871E-06  1.283640408338E-06  0.000000000000E+00  0.000000000000E+00
      4    17 -1.458491849822E-06 -9.620354575638E-07  0.000000000000E+00  0.000000000000E+00
      4    16  1.848694185474E-06 -3.298226462981E-07  0.000000000000E+00  0.000000000000E+00
      4    15 -2.224846300590E-06  2.501247613755E-06  0.000000000000E+00  0.000000000000E+00
      4    14  3.280078437851E-06 -5.636908045069E-06  0.000000000000E+00  0.000000000000E+00
      4    13 -3.189310241391E-06  7.812210902640E-06  0.000000000000E+00  0.000000000000E+00
      4    12 -7.229340022218E-06 -1.111069073743E-05  0.000000000000E+00  0.000000000000E+00
      4    11  1.917684021334E-05  2.532453745983E-05  0.000000000000E+00  0.000000000000E+00
      4    10 -4.191060868946E-05 -3.771036525218E-05  0.000000000000E+00  0.000000000000E+00
      4     9  7.529915152237E-05  7.882513508036E-05  0.000000000000E+00  0.000000000000E+00
      4     8 -1.254337682562E-04 -5.492848628141E-05  0.000000000000E+00  0.000000000000E+00
      4     7  3.367111390502E-04  1.764416485312E-04  0.000000000000E+00  0.000000000000E+00
      4     6 -5.406178942936E-04 -2.156732953751E-04  0.000000000000E+00  0.000000000000E+00
      4     5  3.776455217635E-05 -2.582794282167E-04  0.000000000000E+00  0.000000000000E+00
      4     4  1.063603450583E-03  2.825954972849E-03  0.000000000000E+00  0.000000000000E+00
      4     3 -7.379905570888E-03 -7.545129331237E-03  0.000000000000E+00  0.000000000000E+00
      4     2  1.059259272703E-02  2.248385759780E-03  0.000000000000E+00  0.000000000000E+00
      4     1  1.391241580351E-03 -4.235422024246E-03  0.000000000000E+00  0.000000000000E+00
      4     0  5.615737392409E-03  6.197534527460E-03  0.000000000000E+00  0.000000000000E+00
      4    -1 -1.590698035417E-03 -1.510203188299E-03  0.000000000000E+00  0.000000000000E+00
      4    -2  2.939676441231E-03  2.837814341171E-03  0.000000000000E+00  0.000000000000E+00
      4    -3 -1.134492776239E-03 -1.855212669856E-03  0.000000000000E+00  0.000000000000E+00
      4    -4  8.105502968028E-04  1.268466846378E-03  0.000000000000E+00  0.000000000000E+00
      4    -5 -5.026863172391E-04 -7.513533971291E-04  0.000000000000E+00  0.000000000000E+00
      4    -6  1.649618798441E-04  2.743375117666E-04  0.000000000000E+00  0.000000000000E+00
      4    -7 -5.131791725058E-05 -6.409616328328E-05  0.000000000000E+00  0.000000000000E+00
      4    -8  1.834937456291E-06 -2.442763397115E-05  0.000000000000E+00  0.000000000000E+00
      4    -9  4.761450361832E-06  3.899956883874E-05  0.000000000000E+00  0.000000000000E+00
      4   -10  1.724263869854E-06 -2.741956339549E-05  0.000000000000E+00  0.000000000000E+00
      4   -11 -4.096356962448E-06  1.462030049773E-05  0.000000000000E+00  0.000000000000E+00
      4   -12  3.278050497828E-06 -6.761251233595E-06  0.000000000000E+00  0.000000000000E+00
      4   -13 -1.193978680990E-06  2.430842157195E-06  0.000000000000E+00  0.000000000000E+00
      4   -14 -1.066682824108E-06 -8.810250708203E-07  0.000000000000E+00  0.000000000000E+00
      4   -15  2.084934375520E-06  5.230545286853E-07  0.000000000000E+00  0.000000000000E+00
      4   -16 -1.860103068389E-06 -4.390814428435E-07  0.000000000000E+00  0.000000000000E+00
      4   -17  1.193754009916E-06  3.491952771257E-07  0.000000000000E+00  0.000000000000E+00
      4   -18 -5.068906640665E-07 -9.839831775211E-08  0.000000000000E+00  0.000000000000E+00
      4   -19  6.611798464377E-08 -7.878199997307E-08  0.000000000000E+00  0.000000000000E+00
      4   -20  6.702008930436E-08  1.792762000974E-07  0.000000000000E+00  0.000000000000E+00
      4   -21 -7.307614793653E-08 -1.809540674454E-07  0.000000000000E+00  0.000000000000E+00
      4   -22 -3.331993621078E-08  1.930166583867E-07  0.000000000000E+00  0.000000000000E+00
      4   -23  2.610190478125E-08 -7.893353673403E-08  0.000000000000E+00  0.000000000000E+00
      4   -24 -2.244262663496E-08  3.201239356059E-08  0.000000000000E+00  0.000000000000E+00
      5    24  9.041011796510E-08  3.910324096384E-08  0.000000000000E+00  0.000000000000E+00
      5    23 -2.249801682060E-07 -7.421562697556E-08  0.000000000000E+00  0.000000000000E+00
      5    22  4.006110517540E-07  1.580555057561E-07  0.000000000000E+00  0.000000000000E+00
      5    21 -5.126603669863E-07 -2.502602491248E-07  0.000000000000E+00  0.000000000000E+00
      5    20  5.580311522534E-07  2.985950761412E-07  0.000000000000E+00  0.000000000000E+00
      5    19 -5.861938456015E-07 -2.165757680983E-07  0.000000000000E+00  0.000000000000E+00
      5    18  7.529980199282E-07 -1.057629349228E-07  0.000000000000E+00  0.000000000000E+00
      5    17 -1.734274737612E-06  6.337509535893E-07  0.000000000000E+00  0.000000000000E+00
      5    16  2.803841430426E-06 -7.929105750288E-07  0.000000000000E+00  0.000000000000E+00
      5    15 -2.524937051040E-06  1.233398056142E-06  0.000000000000E+00  0.000000000000E+00
      5    14 -1.085762396271E-06 -1.298654951697E-06  0.000000000000E+00  0.000000000000E+00
      5    13  1.339302405800E-05  4.543219907019E-06  0.000000000000E+00  0.000000000000E+00
      5    12 -3.062903881968E-05 -1.475988974358E-05  0.000000000000E+00  0.000000000000E+00
      5    11  4.727750863234E-05  2.828689332580E-05  0.000000000000E+00  0.000000000000E+00
      5    10 -7.365904931968E-05 -4.235603685583E-05  0.000000000000E+00  0.000000000000E+00
      5     9  7.903854534823E-05  2.676491390256E-05  0.000000000000E+00  0.000000000000E+00
      5     8 -7.614730646064E-05 -2.946969241029E-05  0.000000000000E+00  0.000000000000E+00
      5     7  6.696058551554E-05  5.083583195060E-06  0.000000000000E+00  0.000000000000E+00
      5     6  1.839446195104E-04  2.962258468152E-05  0.000000000000E+00  0.000000000000E+00
      5     5  2.942739571949E-04 -5.181881816435E-04  0.000000000000E+00  0.000000000000E+00
      5     4  3.300836069096E-04  3.255760996417E-04  0.000000000000E+00  0.000000000000E+00
      5     3 -3.838744034886E-03 -3.542731385742E-03  0.000000000000E+00  0.000000000000E+00
      5     2  9.008714252882E-03  9.602006220848E-03  0.000000000000E+00  0.000000000000E+00
      5     1  1.599320486419E-02  1.488346092694E-02  0.000000000000E+00  0.000000000000E+00
      5     0  2.244923368525E-03  3.120819202548E-03  0.000000000000E+00  0.000000000000E+00
      5    -1 -1.175280321433E-03 -1.766899606153E-03  0.000000000000E+00  0.000000000000E+00
      5    -2 -6.509448413394E-05  3.712666019370E-04  0.000000000000E+00  0.000000000000E+00
      5    -3  5.336941295230E-04  3.384964775723E-04  0.000000000000E+00  0.000000000000E+00
      5    -4 -9.673433368009E-05 -9.089676187590E-05  0.000000000000E+00  0.000000000000E+00
      5    -5  4.683812501743E-05  5.639625039892E-05  0.000000000000E+00  0.000000000000E+00
      5    -6  1.706195950654E-05 -5.688691531731E-06  0.000000000000E+00  0.000000000000E+00
      5    -7 -3.311193236106E-05 -1.464951477567E-05  0.000000000000E+00  0.000000000000E+00
      5    -8  2.003013491396E-05  8.850562809591E-06  0.000000000000E+00  0.000000000000E+00
      5    -9 -1.168701938208E-05 -5.161750604849E-06  0.000000000000E+00  0.000000000000E+00
      5   -10  3.047388181429E-06  1.669256060886E-06  0.000000000000E+00  0.000000000000E+00
      5   -11  2.835882267171E-06  1.328067550027E-06  0.000000000000E+00  0.000000000000E+00
      5   -12 -4.705299984751E-06 -2.458324530622E-06  0.000000000000E+00  0.000000000000E+00
      5   -13  4.501278547781E-06  2.831599095797E-06  0.000000000000E+00  0.000000000000E+00
      5   -14 -3.003450920797E-06 -2.470242388701E-06  0.000000000000E+00  0.000000000000E+00
      5   -15  1.259668132482E-06  1.591883008204E-06  0.000000000000E+00  0.000000000000E+00
      5   -16 -1.624238244333E-07 -5.226249773790E-07  0.000000000000E+00  0.000000000000E+00
      5   -17 -1.803723057779E-07 -2.518868396569E-07  0.000000000000E+00  0.000000000000E+00
      5   -18  1.842805164683E-07  5.606067680536E-07  0.000000000000E+00  0.000000000000E+00
      5   -19 -2.368464745671E-08 -5.082584362071E-07  0.000000000000E+00  0.000000000000E+00
      5   -20 -4.336755324567E-08  3.290698608338E-07  0.000000000000E+00  0.000000000000E+00
      5   -21  1.346361770034E-07 -2.378309862777E-07  0.000000000000E+00  0.000000000000E+00
      5   -22 -3.799379099890E-08  5.152368904421E-08  0.000000000000E+00  0.000000000000E+00
      5   -23 -1.798912579838E-09 -1.434072020029E-08  0.000000000000E+00  0.000000000000E+00
      5   -24  6.518359452827E-08 -3.938032777013E-08  0.000000000000E+00  0.000000000000E+00
      6    24  1.437680166703E-07  2.505277338650E-08  0.000000000000E+00  0.000000000000E+00
      6    23 -1.666287915037E-07 -3.375328854078E-08  0.000000000000E+00  0.000000000000E+00
      6    22  1.438177847038E-07  2.853596648927E-08  0.000000000000E+00  0.000000000000E+00
      6    21 -1.586224445973E-07  1.801622804323E-08  0.000000000000E+00  0.000000000000E+00
      6    20  3.712054633846E-07 -8.520035047883E-08  0.000000000000E+00  0.000000000000E+00
      6    19 -7.608996777008E-07  1.604567302306E-07  0.000000000000E+00  0.000000000000E+00
      6    18  1.346518267598E-06 -1.382862528198E-07  0.000000000000E+00  0.000000000000E+00
      6    17 -1.286072442827E-06 -3.247358610484E-07  0.000000000000E+00  0.000000000000E+00
      6    16 -9.005538538687E-07  6.163527165759E-07  0.000000000000E+00  0.000000000000E+00
      6    15  5.271450249965E-06 -4.877780159352E-07  0.000000000000E+00  0.000000000000E+00
      6    14 -1.225890461546E-05 -2.016007434110E-06  0.000000000000E+00  0.000000000000E+00
      6    13  1.986893959696E-05  8.014104430556E-06  0.000000000000E+00  0.000000000000E+00
      6    12 -1.866905937298E-05 -1.724681528015E-05  0.000000000000E+00  0.000000000000E+00
      6    11  2.380412315980E-05  1.738627471572E-05  0.000000000000E+00  0.000000000000E+00
      6    10 -1.697598125907E-05 -2.036654759600E-05  0.000000000000E+00  0.000000000000E+00
      6     9 -1.393659486692E-05  2.389951529504E-07  0.000000000000E+00  0.000000000000E+00
      6     8 -2.767383772143E-05 -1.078556328515E-05  0.000000000000E+00  0.000000000000E+00
      6     7 -1.149341864872E-05 -1.617306187178E-06  0.000000000000E+00  0.000000000000E+00
      6     6 -7.243177958270E-05  3.520868759288E-04  0.000000000000E+00  0.000000000000E+00
      6     5 -1.629666744410E-04 -3.912746915678E-04  0.000000000000E+00  0.000000000000E+00
      6     4  2.617045841324E-03  1.975850820899E-03  0.000000000000E+00  0.000000000000E+00
