------ Plasma information from VMEC ----
np     iota_edge       phip_edge       curpol
     5  0.000000000000E+00  0.000000000000E+00  1.547114382868E+00

------ Current Surface: Coil-Plasma separation =   1.000000000000E-01 -----
Number of fourier modes in table
        1201
Table of fourier coefficients
m,n,crc2,czs2,crs2,czc2
      3    18  3.272816743316E-08 -2.669571920021E-07  0.000000000000E+00  0.000000000000E+00
      3    17  8.029612418471E-07 -4.955664870664E-07  0.000000000000E+00  0.000000000000E+00
      3    16  3.779306879856E-06  4.805370444768E-06  0.000000000000E+00  0.000000000000E+00
      3    15 -3.803792957707E-06 -2.600984776603E-06  0.000000000000E+00  0.000000000000E+00
      3    14 -1.214529812802E-06  1.178181424678E-06  0.000000000000E+00  0.000000000000E+00
      3    13  4.164235639261E-06  2.630682755165E-06  0.000000000000E+00  0.000000000000E+00
      3    12  9.480834824318E-07 -1.954091863404E-06  0.000000000000E+00  0.000000000000E+00
      3    11 -2.014556716559E-06  1.542635412193E-06  0.000000000000E+00  0.000000000000E+00
      3    10  8.126300880016E-06  3.451692615614E-06  0.000000000000E+00  0.000000000000E+00
      3     9 -1.778259247960E-05 -1.545093702753E-05  0.000000000000E+00  0.000000000000E+00
      3     8  2.167829958976E-05  2.845806713836E-05  0.000000000000E+00  0.000000000000E+00
      3     7  2.868394711441E-06  1.171379809783E-05  0.000000000000E+00  0.000000000000E+00
      3     6 -1.554412271417E-04 -2.300119706069E-04  0.000000000000E+00  0.000000000000E+00
      3     5  2.855699117342E-05  1.868625693436E-04  0.000000000000E+00  0.000000000000E+00
      3     4  1.878149333987E-04  4.836595250489E-05  0.000000000000E+00  0.000000000000E+00
      3     3  2.012572131887E-04  1.521961371134E-04  0.000000000000E+00  0.000000000000E+00
      3     2  2.125033147463E-04  2.204972538809E-04  0.000000000000E+00  0.000000000000E+00
      3     1 -1.814094548116E-05 -8.274627228949E-05  0.000000000000E+00  0.000000000000E+00
      3     0 -1.961919560011E-03 -1.751306646049E-03  0.000000000000E+00  0.000000000000E+00
      3    -1 -1.648000701870E-02 -1.484832438675E-02  0.000000000000E+00  0.000000000000E+00
      3    -2 -3.517327999753E-03 -1.893384522883E-03  0.000000000000E+00  0.000000000000E+00
      3    -3  5.544885565661E-03  9.025128703285E-04  0.000000000000E+00  0.000000000000E+00
      3    -4  1.445934824948E-03  3.597425540127E-03  0.000000000000E+00  0.000000000000E+00
      3    -5  5.752006672981E-04  8.231394990750E-04  0.000000000000E+00  0.000000000000E+00
      3    -6 -2.909341580566E-04  4.287060908025E-04  0.000000000000E+00  0.000000000000E+00
      3    -7 -1.778845933113E-04  7.545542806883E-05  0.000000000000E+00  0.000000000000E+00
      3    -8  7.298138364970E-05  2.266388854095E-05  0.000000000000E+00  0.000000000000E+00
      3    -9 -3.170821641630E-06 -3.246447205358E-05  0.000000000000E+00  0.000000000000E+00
      3   -10 -1.511821645654E-04  3.283382844067E-05  0.000000000000E+00  0.000000000000E+00
      3   -11  2.290478087786E-05  7.328517411892E-05  0.000000000000E+00  0.000000000000E+00
      3   -12  3.910239561108E-05 -7.781912176824E-05  0.000000000000E+00  0.000000000000E+00
      3   -13 -6.228362897489E-06  1.642831961688E-05  0.000000000000E+00  0.000000000000E+00
      3   -14  2.269218570515E-05 -1.711023465215E-05  0.000000000000E+00  0.000000000000E+00
      3   -15  1.390386138743E-06 -2.043285932726E-06  0.000000000000E+00  0.000000000000E+00
      3   -16  5.305960221074E-06  3.666482992167E-06  0.000000000000E+00  0.000000000000E+00
      3   -17 -3.968685392494E-08 -8.830539248572E-07  0.000000000000E+00  0.000000000000E+00
      3   -18 -7.571079005241E-06 -3.314262499082E-07  0.000000000000E+00  0.000000000000E+00
      3   -19  3.207856122758E-06  2.677156062264E-06  0.000000000000E+00  0.000000000000E+00
      3   -20  3.751758752103E-06 -3.804907112301E-06  0.000000000000E+00  0.000000000000E+00
      3   -21 -2.085747869080E-06  1.803583411879E-06  0.000000000000E+00  0.000000000000E+00
      3   -22 -4.839270620204E-06  1.100535698711E-07  0.000000000000E+00  0.000000000000E+00
      3   -23  2.327420958599E-06 -3.517280421904E-06  0.000000000000E+00  0.000000000000E+00
      3   -24  4.341388354034E-07 -1.707288558286E-07  0.000000000000E+00  0.000000000000E+00
      4    24 -3.827798777796E-07 -7.020300826456E-07  0.000000000000E+00  0.000000000000E+00
      4    23 -3.825835885897E-07 -1.598403439715E-06  0.000000000000E+00  0.000000000000E+00
      4    22 -8.609540496373E-07 -2.480960421610E-06  0.000000000000E+00  0.000000000000E+00
      4    21 -6.061358260102E-07 -3.094989986173E-06  0.000000000000E+00  0.000000000000E+00
      4    20  4.416429241921E-07 -1.826688522105E-06  0.000000000000E+00  0.000000000000E+00
      4    19 -3.527006567635E-07 -2.474911399049E-06  0.000000000000E+00  0.000000000000E+00
      4    18  2.283440481174E-06  1.493148632290E-06  0.000000000000E+00  0.000000000000E+00
      4    17  3.374183542943E-06  8.601220617010E-07  0.000000000000E+00  0.000000000000E+00
      4    16  1.208735685160E-08  1.556715801488E-06  0.000000000000E+00  0.000000000000E+00
      4    15 -7.796700116443E-06 -3.485650392903E-06  0.000000000000E+00  0.000000000000E+00
      4    14  2.008744696472E-06  1.819985172373E-06  0.000000000000E+00  0.000000000000E+00
      4    13  3.504667756566E-06 -7.855337198501E-07  0.000000000000E+00  0.000000000000E+00
      4    12 -4.466722170487E-06  2.265224086490E-07  0.000000000000E+00  0.000000000000E+00
      4    11  1.101889981060E-06  9.534031742113E-07  0.000000000000E+00  0.000000000000E+00
      4    10  4.586359549943E-06  2.177352532189E-06  0.000000000000E+00  0.000000000000E+00
      4     9 -1.733587495713E-06 -1.132374471567E-06  0.000000000000E+00  0.000000000000E+00
      4     8 -5.397347597669E-06 -1.109874527016E-05  0.000000000000E+00  0.000000000000E+00
      4     7 -3.930665398166E-06  1.631228903790E-05  0.000000000000E+00  0.000000000000E+00
      4     6  1.245102142533E-04  9.800025745448E-05  0.000000000000E+00  0.000000000000E+00
      4     5 -1.421480064647E-04 -1.146333310405E-04  0.000000000000E+00  0.000000000000E+00
      4     4 -3.375495033142E-05 -7.826470331288E-05  0.000000000000E+00  0.000000000000E+00
      4     3 -1.185621403051E-04  2.317639989340E-05  0.000000000000E+00  0.000000000000E+00
      4     2  1.206850651715E-04  1.102605135636E-04  0.000000000000E+00  0.000000000000E+00
      4     1  3.868586742712E-04  2.553101274776E-04  0.000000000000E+00  0.000000000000E+00
      4     0 -7.671576170702E-05 -6.029565333496E-05  0.000000000000E+00  0.000000000000E+00
      4    -1 -5.549370120746E-04 -6.173474785722E-04  0.000000000000E+00  0.000000000000E+00
      4    -2  4.927081525487E-03  4.005649458721E-03  0.000000000000E+00  0.000000000000E+00
      4    -3 -9.486095169347E-03 -8.757300445416E-03  0.000000000000E+00  0.000000000000E+00
      4    -4 -7.494290365888E-03 -1.301676630101E-03  0.000000000000E+00  0.000000000000E+00
      4    -5 -7.153344458859E-04 -3.534988769267E-03  0.000000000000E+00  0.000000000000E+00
      4    -6  1.939369502941E-04 -1.439725279187E-03  0.000000000000E+00  0.000000000000E+00
      4    -7  6.021500659749E-04 -6.852792402423E-04  0.000000000000E+00  0.000000000000E+00
      4    -8  3.837619324648E-04 -2.465305324354E-04  0.000000000000E+00  0.000000000000E+00
      4    -9  2.827049094357E-05 -1.115726620665E-04  0.000000000000E+00  0.000000000000E+00
      4   -10 -4.745642454224E-05 -7.781578059878E-05  0.000000000000E+00  0.000000000000E+00
      4   -11  1.208658095238E-04 -8.441628394149E-06  0.000000000000E+00  0.000000000000E+00
      4   -12  9.537486183960E-06 -3.077174781621E-05  0.000000000000E+00  0.000000000000E+00
      4   -13 -2.625629055749E-05  4.944313058137E-05  0.000000000000E+00  0.000000000000E+00
      4   -14 -1.343839033150E-05  7.316919541145E-06  0.000000000000E+00  0.000000000000E+00
      4   -15 -9.657501719384E-06  4.276226952336E-06  0.000000000000E+00  0.000000000000E+00
      4   -16  3.598575080703E-06  2.598742529160E-08  0.000000000000E+00  0.000000000000E+00
      4   -17 -3.086902111243E-06 -4.720794534871E-06  0.000000000000E+00  0.000000000000E+00
      4   -18 -4.217801315339E-07 -1.646671143680E-06  0.000000000000E+00  0.000000000000E+00
      4   -19  5.943159022376E-06  1.027384165858E-06  0.000000000000E+00  0.000000000000E+00
      4   -20  7.186208227730E-07 -3.803919219478E-06  0.000000000000E+00  0.000000000000E+00
      4   -21 -4.133456085022E-06  1.642559042545E-06  0.000000000000E+00  0.000000000000E+00
      4   -22  5.586905819147E-07 -3.530265605538E-07  0.000000000000E+00  0.000000000000E+00
      4   -23  5.152431525369E-06 -1.964341595458E-06  0.000000000000E+00  0.000000000000E+00
      4   -24 -1.831756795516E-06  3.634213077103E-06  0.000000000000E+00  0.000000000000E+00
      5    24  5.456409475388E-07  5.558482368102E-07  0.000000000000E+00  0.000000000000E+00
      5    23  5.082200203903E-07  7.959056269978E-07  0.000000000000E+00  0.000000000000E+00
      5    22  6.707700385553E-07  1.674335302617E-06  0.000000000000E+00  0.000000000000E+00
      5    21  1.415042019857E-06  2.718966887215E-06  0.000000000000E+00  0.000000000000E+00
      5    20  1.644763939173E-06  3.752525325163E-06  0.000000000000E+00  0.000000000000E+00
      5    19  3.066856902665E-07  2.548253940739E-06  0.000000000000E+00  0.000000000000E+00
      5    18  1.191442973991E-06  3.511554045767E-06  0.000000000000E+00  0.000000000000E+00
      5    17 -3.376585550406E-06 -2.330079932605E-06  0.000000000000E+00  0.000000000000E+00
      5    16 -5.280077575650E-06 -4.556042301855E-06  0.000000000000E+00  0.000000000000E+00
      5    15  6.555401635844E-07 -3.560043202507E-06  0.000000000000E+00  0.000000000000E+00
      5    14  9.691944731926E-06  4.535485167171E-06  0.000000000000E+00  0.000000000000E+00
      5    13 -2.938668481857E-07 -4.547285752354E-07  0.000000000000E+00  0.000000000000E+00
      5    12 -7.122297957980E-06 -5.325760621020E-06  0.000000000000E+00  0.000000000000E+00
      5    11  3.137852540813E-06  3.956029209525E-06  0.000000000000E+00  0.000000000000E+00
      5    10 -2.924604964608E-06 -2.184098911901E-06  0.000000000000E+00  0.000000000000E+00
      5     9  9.433806783472E-07  2.740446729115E-06  0.000000000000E+00  0.000000000000E+00
      5     8  1.003882343692E-05  5.723864611610E-06  0.000000000000E+00  0.000000000000E+00
      5     7 -2.676039255282E-05 -2.584686340340E-05  0.000000000000E+00  0.000000000000E+00
      5     6 -1.573320707248E-05 -1.812395670560E-05  0.000000000000E+00  0.000000000000E+00
      5     5  1.273355529512E-04  1.521083738722E-04  0.000000000000E+00  0.000000000000E+00
      5     4 -7.822543801016E-07 -5.837599270379E-05  0.000000000000E+00  0.000000000000E+00
      5     3 -1.421368804277E-04 -1.032593173865E-04  0.000000000000E+00  0.000000000000E+00
      5     2 -4.236408211189E-05 -5.008689503185E-05  0.000000000000E+00  0.000000000000E+00
      5     1 -9.074080129208E-06 -4.299687056868E-06  0.000000000000E+00  0.000000000000E+00
      5     0 -1.479772806815E-04 -6.844082862782E-05  0.000000000000E+00  0.000000000000E+00
      5    -1  1.049970564636E-03  9.592684080833E-04  0.000000000000E+00  0.000000000000E+00
      5    -2  2.526876897449E-03  2.305875052414E-03  0.000000000000E+00  0.000000000000E+00
      5    -3 -2.986846828509E-03 -2.252536352364E-03  0.000000000000E+00  0.000000000000E+00
      5    -4  4.800131557458E-03  4.576672443167E-03  0.000000000000E+00  0.000000000000E+00
      5    -5  4.121878875195E-03  4.961850869335E-04  0.000000000000E+00  0.000000000000E+00
      5    -6 -2.281130617598E-06  2.300306574375E-03  0.000000000000E+00  0.000000000000E+00
      5    -7 -4.100969625902E-04  1.359034988851E-03  0.000000000000E+00  0.000000000000E+00
      5    -8 -4.802034186480E-04  6.968510849733E-04  0.000000000000E+00  0.000000000000E+00
      5    -9 -2.911163207779E-04  2.866095338969E-04  0.000000000000E+00  0.000000000000E+00
      5   -10 -3.785734614638E-05  1.326959417377E-04  0.000000000000E+00  0.000000000000E+00
      5   -11  2.113764086123E-05  6.121498857277E-05  0.000000000000E+00  0.000000000000E+00
      5   -12 -8.259342486654E-05 -9.477139241423E-06  0.000000000000E+00  0.000000000000E+00
      5   -13  1.848122094336E-05 -4.209845546458E-05  0.000000000000E+00  0.000000000000E+00
      5   -14  5.847027853423E-06 -1.293887958050E-05  0.000000000000E+00  0.000000000000E+00
      5   -15 -5.177491713842E-06 -6.113543944153E-06  0.000000000000E+00  0.000000000000E+00
      5   -16  5.055261908172E-06  1.353973555153E-06  0.000000000000E+00  0.000000000000E+00
      5   -17 -4.524157553550E-06  3.720961354858E-06  0.000000000000E+00  0.000000000000E+00
      5   -18  3.308946968813E-06  4.056631089543E-06  0.000000000000E+00  0.000000000000E+00
      5   -19  1.144418885679E-07  1.357128311959E-06  0.000000000000E+00  0.000000000000E+00
      5   -20 -3.790371975518E-06  3.725197792571E-07  0.000000000000E+00  0.000000000000E+00
      5   -21 -2.580656040648E-06  3.159774405414E-06  0.000000000000E+00  0.000000000000E+00
      5   -22  4.451706419424E-06 -4.009385241866E-07  0.000000000000E+00  0.000000000000E+00
      5   -23  6.486797371799E-07 -1.030130000676E-06  0.000000000000E+00  0.000000000000E+00
      5   -24 -4.787352731223E-06  3.051747967111E-06  0.000000000000E+00  0.000000000000E+00
      6    24 -1.599675743967E-07  2.242099978459E-07  0.000000000000E+00  0.000000000000E+00
      6    23 -5.366627876361E-07 -4.963119127524E-07  0.000000000000E+00  0.000000000000E+00
      6    22 -5.502386185691E-07 -6.771897338680E-07  0.000000000000E+00  0.000000000000E+00
      6    21 -7.891336788817E-07 -1.370936508208E-06  0.000000000000E+00  0.000000000000E+00
      6    20 -1.444107946116E-06 -2.386846440267E-06  0.000000000000E+00  0.000000000000E+00
      6    19 -1.923193489057E-06 -3.485168054608E-06  0.000000000000E+00  0.000000000000E+00
      6    18 -3.810354708500E-07 -1.684323773720E-06  0.000000000000E+00  0.000000000000E+00
      6    17 -1.250420137951E-06 -2.582576884784E-06  0.000000000000E+00  0.000000000000E+00
      6    16  3.107073394369E-06  4.630570025739E-06  0.000000000000E+00  0.000000000000E+00
      6    15  3.786614011353E-06  8.625808196600E-06  0.000000000000E+00  0.000000000000E+00
      6    14 -2.053471966392E-06  2.398748195522E-06  0.000000000000E+00  0.000000000000E+00
      6    13 -7.527336308642E-06 -6.793883977439E-06  0.000000000000E+00  0.000000000000E+00
      6    12  4.813939518813E-06  2.722987452383E-06  0.000000000000E+00  0.000000000000E+00
      6    11  3.417068969827E-06  4.800183169847E-07  0.000000000000E+00  0.000000000000E+00
      6    10 -3.210600331587E-06 -3.892466131323E-06  0.000000000000E+00  0.000000000000E+00
      6     9 -2.949472148592E-06  9.642902433260E-07  0.000000000000E+00  0.000000000000E+00
      6     8  5.465329364513E-07 -5.634632150138E-07  0.000000000000E+00  0.000000000000E+00
      6     7  1.248169637647E-05  1.425325663921E-05  0.000000000000E+00  0.000000000000E+00
