       44        6        1     0.3105482348E-04
       45       12        1     0.9514594188E-04
       46       18        1     0.1579966087E-03
       41       12        1     0.4550179239E-03
        6       18        1     0.2550722943E-02
        4       74        2     0.4527932974E-03
        5      168        4     0.4738234478E-03
        6      180        4     0.8470877473E-04
        6        6        1     0.4032740240E-03
        9       12        1     0.1793513078E-02
       10        4        1     0.2200286249E-03
       11       14        1     0.4449334788E-02
       14      358        9     0.1797718071E-02
       20      420       10     0.5075018164E-03
       20       24        1     0.5719768014E-02
       27        4        1     0.5516371189E-03
       41      770       17     0.2201738211E-06
       42      808       18     0.1360380293E-04
       43      830       18     0.1457134917E-04
       44      842       18     0.9509919666E-05
       45      852       18     0.5969020056E-05
       44       10        1     0.8267402931E-04
       45       20        1     0.2320454771E-03
       46      898       19     0.2860249205E-09
       44        4        1     0.8679777560E-06
       42        2        0     0.2163756562E-07
       43        8        1     0.3080337197E-06
       44       10        1     0.7574603822E-05
       45       30        2     0.9062854960E-04
       46       36        2     0.1770311743E-03
       39        2        0     0.1653583003E-04
       40        6        1     0.1265842471E-03
       41        8        1     0.2473547618E-03
       42       12        1     0.4623083771E-03
       43       14        1     0.6478160734E-03
       42       10        1     0.4473876127E-03
        3        8        1     0.1605419376E-03
        4       38        2     0.1221793801E-02
        5       46        2     0.2163889701E-02
        3       20        1     0.6485079967E-03
        4       26        1     0.7827542773E-03
        3       34        2     0.2974861945E-04
        4       44        2     0.4614268460E-04
        5      106        4     0.1135569711E-03
        6      172        6     0.7933230492E-03
        7      190        6     0.4620573094E-03
        7       10        1     0.5282160577E-03
        8      230        7     0.7333064288E-05
        9      262        7     0.1955450375E-03
       10      296        8     0.2311130855E-03
       11      306        8     0.4142511683E-03
       12      318        8     0.5755924523E-03
       13      330        8     0.7565292242E-03
       14      378       10     0.5125863249E-03
       15      402       10     0.4474850424E-03
       16      418       10     0.4046916370E-03
       17      430       10     0.3477466366E-03
       17       10        1     0.3739593634E-02
       18      458       11     0.8671375770E-03
       19      470       11     0.8944208468E-03
       20      478       11     0.8576594913E-03
       21      492       11     0.6543306064E-03
       22      498       11     0.5117149662E-03
       23      504       11     0.4037488271E-03
       24      518       11     0.2303689874E-03
       25      528       11     0.1117765833E-03
       26      536       11     0.5252009122E-04
       26       18        1     0.3938475933E-02
       27      582       12     0.1896264037E-03
       28      596       12     0.1030705513E-03
       29      602       12     0.5676764874E-04
       30      606       12     0.2961849082E-04
       31      612       12     0.1170026056E-04
       32      618       12     0.2269043622E-05
       33      624       12     0.5469405943E-07
       34      634       12     0.5184663357E-05
       35      682       13     0.3758578062E-04
