------ Plasma information from VMEC ----
np     iota_edge       phip_edge       curpol
     4  0.000000000000E+00  0.000000000000E+00  1.578593043097E+00

------ Current Surface: Coil-Plasma separation =   1.600000000000E-01 -----
Number of fourier modes in table
        1201
Table of fourier coefficients
m,n,crc2,czs2,crs2,czc2
      0     0  1.002159949530E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
      0    -1  1.485618147006E-02  1.636053014926E-02  0.000000000000E+00  0.000000000000E+00
      0    -2  3.209307378998E-04  8.354871889281E-04  0.000000000000E+00  0.000000000000E+00
      0    -3  5.399488983031E-04 -1.000093471520E-03  0.000000000000E+00  0.000000000000E+00
      0    -4 -2.349798755242E-05  1.993413929049E-04  0.000000000000E+00  0.000000000000E+00
      0    -5  2.348442789713E-04  1.413405121918E-04  0.000000000000E+00  0.000000000000E+00
      0    -6 -5.932677007246E-05 -4.310223096862E-05  0.000000000000E+00  0.000000000000E+00
      0    -7 -3.652484077448E-05  4.461601989370E-05  0.000000000000E+00  0.000000000000E+00
      0    -8 -2.653222621867E-06 -5.102688950351E-05  0.000000000000E+00  0.000000000000E+00
      0    -9  1.117270164167E-05  1.692751784316E-05  0.000000000000E+00  0.000000000000E+00
      0   -10  1.205029550372E-05 -8.308598623166E-06  0.000000000000E+00  0.000000000000E+00
      0   -11 -8.928816975813E-06  6.018965116238E-06  0.000000000000E+00  0.000000000000E+00
      0   -12  1.117834596576E-07 -2.585101960670E-06  0.000000000000E+00  0.000000000000E+00
      0   -13 -1.834419346406E-06  8.711111909543E-07  0.000000000000E+00  0.000000000000E+00
      0   -14  1.542734560457E-06  1.553031582793E-07  0.000000000000E+00  0.000000000000E+00
      0   -15  5.933022870402E-07  9.178162885287E-08  0.000000000000E+00  0.000000000000E+00
      0   -16 -1.302550113266E-07  5.940782878395E-08  0.000000000000E+00  0.000000000000E+00
      0   -17 -1.632316194132E-07 -2.047975293923E-07  0.000000000000E+00  0.000000000000E+00
      0   -18 -1.469938661207E-07  3.002850749559E-08  0.000000000000E+00  0.000000000000E+00
      0   -19  7.216836706836E-08 -1.821280567680E-08  0.000000000000E+00  0.000000000000E+00
      0   -20  3.550501083971E-08  6.812509078275E-08  0.000000000000E+00  0.000000000000E+00
      0   -21  2.279029074899E-08 -1.526914997722E-08  0.000000000000E+00  0.000000000000E+00
      0   -22 -1.076126561136E-08 -2.619590713817E-09  0.000000000000E+00  0.000000000000E+00
      0   -23 -1.357958431917E-08 -9.516799771959E-09  0.000000000000E+00  0.000000000000E+00
      0   -24  2.339563102223E-09 -1.043345671628E-09  0.000000000000E+00  0.000000000000E+00
      1    24  1.387823627151E-08 -1.278506399550E-09  0.000000000000E+00  0.000000000000E+00
      1    23  1.713012354697E-08  2.056032411992E-08  0.000000000000E+00  0.000000000000E+00
      1    22 -9.341685650781E-09 -1.646637194126E-08  0.000000000000E+00  0.000000000000E+00
      1    21 -3.193076227514E-08  3.061232896528E-08  0.000000000000E+00  0.000000000000E+00
      1    20 -1.041586724356E-07 -1.237084935711E-07  0.000000000000E+00  0.000000000000E+00
      1    19  1.467172191079E-07  3.275224399053E-08  0.000000000000E+00  0.000000000000E+00
      1    18  1.216075310112E-07  5.340934876313E-08  0.000000000000E+00  0.000000000000E+00
      1    17  2.441233309620E-07  3.242790639443E-07  0.000000000000E+00  0.000000000000E+00
      1    16 -6.777625130656E-07  3.123987501872E-07  0.000000000000E+00  0.000000000000E+00
      1    15 -9.765360006693E-07 -1.075624830532E-06  0.000000000000E+00  0.000000000000E+00
      1    14  5.998524857164E-07 -7.188970841152E-07  0.000000000000E+00  0.000000000000E+00
      1    13  1.778625819421E-06 -2.092915568773E-06  0.000000000000E+00  0.000000000000E+00
      1    12  6.587721768541E-06  6.206147525258E-06  0.000000000000E+00  0.000000000000E+00
      1    11 -3.336424658831E-06  8.129159189740E-06  0.000000000000E+00  0.000000000000E+00
      1    10 -1.020480245936E-05  1.790688306593E-06  0.000000000000E+00  0.000000000000E+00
      1     9 -1.101882911227E-05 -1.802237818600E-05  0.000000000000E+00  0.000000000000E+00
      1     8  1.786854723312E-05 -7.018586505548E-05  0.000000000000E+00  0.000000000000E+00
      1     7  1.471878182264E-04  6.905245862525E-06  0.000000000000E+00  0.000000000000E+00
      1     6  8.570316314410E-05  2.963329161873E-05  0.000000000000E+00  0.000000000000E+00
      1     5  1.502628842248E-04  4.023037622143E-04  0.000000000000E+00  0.000000000000E+00
      1     4 -8.660260730001E-04 -1.983887333896E-04  0.000000000000E+00  0.000000000000E+00
      1     3 -2.788569757786E-05 -6.422243144697E-05  0.000000000000E+00  0.000000000000E+00
      1     2  3.724001966448E-04 -1.701534202635E-03  0.000000000000E+00  0.000000000000E+00
      1     1 -2.685874742314E-04 -1.655618000031E-02  0.000000000000E+00  0.000000000000E+00
      1     0  2.070607329275E-01  2.068478736083E-01  0.000000000000E+00  0.000000000000E+00
      1    -1  7.261062888254E-03  8.103711848424E-03  0.000000000000E+00  0.000000000000E+00
      1    -2  1.636484781341E-03 -4.740965044063E-04  0.000000000000E+00  0.000000000000E+00
      1    -3 -3.867083768068E-04 -1.638410697653E-03  0.000000000000E+00  0.000000000000E+00
      1    -4 -1.072035500014E-03  6.415746874283E-04  0.000000000000E+00  0.000000000000E+00
      1    -5  4.556726027613E-04  3.539422792684E-04  0.000000000000E+00  0.000000000000E+00
      1    -6  9.893692232757E-06  2.126448349715E-04  0.000000000000E+00  0.000000000000E+00
      1    -7  1.900061013334E-04 -6.312638996487E-05  0.000000000000E+00  0.000000000000E+00
      1    -8 -6.688900257107E-05 -3.153515220109E-05  0.000000000000E+00  0.000000000000E+00
      1    -9 -1.799677010097E-05 -3.184936780936E-06  0.000000000000E+00  0.000000000000E+00
      1   -10 -7.932335906307E-06  4.758256767559E-06  0.000000000000E+00  0.000000000000E+00
      1   -11 -3.673605107207E-06  5.977427588424E-06  0.000000000000E+00  0.000000000000E+00
      1   -12  9.149968470602E-06 -3.220000897107E-07  0.000000000000E+00  0.000000000000E+00
      1   -13 -1.705152781083E-06 -2.087669735814E-06  0.000000000000E+00  0.000000000000E+00
      1   -14  9.014335330647E-07 -3.118250761347E-07  0.000000000000E+00  0.000000000000E+00
      1   -15 -1.328324477670E-06  2.068174912086E-08  0.000000000000E+00  0.000000000000E+00
      1   -16  1.465493049111E-07  6.854230653736E-07  0.000000000000E+00  0.000000000000E+00
      1   -17  1.249993975554E-07 -4.641328773097E-08  0.000000000000E+00  0.000000000000E+00
      1   -18 -1.000384303679E-07 -2.851853741082E-08  0.000000000000E+00  0.000000000000E+00
      1   -19  1.463214029321E-07 -2.078702320520E-07  0.000000000000E+00  0.000000000000E+00
      1   -20 -1.318736269200E-07  2.752053667722E-08  0.000000000000E+00  0.000000000000E+00
      1   -21  5.788300035532E-08  1.879848304236E-08  0.000000000000E+00  0.000000000000E+00
      1   -22 -2.586763868178E-08  3.937882933631E-08  0.000000000000E+00  0.000000000000E+00
      1   -23  1.100707885834E-08  7.861947405471E-10  0.000000000000E+00  0.000000000000E+00
      1   -24  2.493848766437E-09 -1.552477868428E-08  0.000000000000E+00  0.000000000000E+00
      2    24 -1.577725158744E-08 -1.238418581790E-08  0.000000000000E+00  0.000000000000E+00
      2    23  8.963225491085E-09  3.661199837422E-09  0.000000000000E+00  0.000000000000E+00
      2    22  2.543815553205E-08 -2.245782253308E-08  0.000000000000E+00  0.000000000000E+00
      2    21  6.344717610400E-08  6.849603793160E-08  0.000000000000E+00  0.000000000000E+00
      2    20 -9.369253300750E-08 -2.935257966744E-09  0.000000000000E+00  0.000000000000E+00
      2    19 -9.649895064880E-08 -3.272524259036E-08  0.000000000000E+00  0.000000000000E+00
      2    18 -7.231379882904E-08 -1.161552574152E-07  0.000000000000E+00  0.000000000000E+00
      2    17  4.346631475410E-07 -2.362129255573E-07  0.000000000000E+00  0.000000000000E+00
      2    16  5.154843940934E-07  7.341546349372E-07  0.000000000000E+00  0.000000000000E+00
      2    15 -7.706986646894E-07  7.834281423309E-08  0.000000000000E+00  0.000000000000E+00
      2    14 -1.351681023421E-06  9.697888610652E-07  0.000000000000E+00  0.000000000000E+00
      2    13 -2.225482119347E-06 -4.258567275874E-06  0.000000000000E+00  0.000000000000E+00
      2    12  6.644168417077E-06 -3.326764434220E-06  0.000000000000E+00  0.000000000000E+00
      2    11  4.711385755475E-06  1.365015928350E-06  0.000000000000E+00  0.000000000000E+00
      2    10 -9.648238851963E-07  1.382842248933E-05  0.000000000000E+00  0.000000000000E+00
      2     9 -4.616898791239E-05  3.479617110960E-05  0.000000000000E+00  0.000000000000E+00
      2     8 -2.650314155638E-05  3.153523938096E-06  0.000000000000E+00  0.000000000000E+00
