       0.10000D+01       0.33663D-03      -0.47528D-01       0.39561D+00       0.16175D-01
       0.20000D+01       0.56007D-03      -0.58090D-01       0.39664D+00       0.63323D-01
       0.30000D+01       0.61500D-03      -0.89575D-01       0.39553D+00       0.49616D-01
       0.40000D+01       0.58764D-03      -0.71635D-01       0.39626D+00       0.68968D-01
       0.50000D+01       0.56593D-03      -0.73237D-01       0.39540D+00       0.58566D-01
       0.60000D+01       0.61314D-03      -0.37735D-01       0.39621D+00       0.69296D-01
       0.70000D+01       0.64112D-03      -0.10056D-01       0.39562D+00       0.61199D-01
       0.80000D+01       0.75637D-03       0.34552D-01       0.39648D+00       0.68416D-01
       0.90000D+01       0.82866D-03       0.79874D-01       0.39615D+00       0.62265D-01
       0.10000D+02       0.95733D-03       0.12573D+00       0.39700D+00       0.65801D-01
       0.11000D+02       0.10841D-02       0.18117D+00       0.39691D+00       0.60111D-01
       0.12000D+02       0.12132D-02       0.22159D+00       0.39770D+00       0.61265D-01
       0.13000D+02       0.13431D-02       0.27631D+00       0.39778D+00       0.56540D-01
       0.14000D+02       0.14926D-02       0.30971D+00       0.39850D+00       0.78943D-01
       0.15000D+02       0.15687D-02       0.35526D+00       0.39867D+00       0.74957D-01
       0.16000D+02       0.16426D-02       0.37585D+00       0.39930D+00       0.92090D-01
       0.17000D+02       0.16468D-02       0.40637D+00       0.39952D+00       0.10860D+00
       0.18000D+02       0.16166D-02       0.40875D+00       0.40004D+00       0.12251D+00
       0.19000D+02       0.15753D-02       0.41953D+00       0.40026D+00       0.13629D+00
       0.20000D+02       0.15339D-02       0.40362D+00       0.40066D+00       0.14742D+00
       0.21000D+02       0.15169D-02       0.39380D+00       0.40084D+00       0.15870D+00
       0.22000D+02       0.15524D-02       0.36018D+00       0.40112D+00       0.16778D+00
       0.23000D+02       0.15888D-02       0.33316D+00       0.40124D+00       0.17666D+00
       0.24000D+02       0.16687D-02       0.28652D+00       0.40140D+00       0.18451D+00
       0.25000D+02       0.17508D-02       0.24747D+00       0.40145D+00       0.17777D+00
       0.26000D+02       0.17999D-02       0.19458D+00       0.40150D+00       0.18487D+00
       0.27000D+02       0.18792D-02       0.15103D+00       0.40148D+00       0.18028D+00
       0.28000D+02       0.18836D-02       0.94262D-01       0.40143D+00       0.17633D+00
       0.29000D+02       0.19200D-02       0.56666D-01       0.40136D+00       0.17292D+00
       0.30000D+02       0.18925D-02       0.17732D-02       0.40123D+00       0.16771D+00
       0.31000D+02       0.18794D-02      -0.22627D-01       0.40112D+00       0.16714D+00
       0.32000D+02       0.18227D-02      -0.65745D-01       0.40092D+00       0.16248D+00
       0.33000D+02       0.17708D-02      -0.67595D-01       0.40083D+00       0.16093D+00
       0.34000D+02       0.17139D-02      -0.91304D-01       0.40059D+00       0.15682D+00
       0.35000D+02       0.16648D-02      -0.65927D-01       0.40055D+00       0.15601D+00
       0.36000D+02       0.16204D-02      -0.56673D-01       0.40031D+00       0.15215D+00
       0.37000D+02       0.16043D-02      -0.17843D-01       0.40032D+00       0.15140D+00
       0.38000D+02       0.15867D-02       0.16303D-01       0.40012D+00       0.14778D+00
       0.39000D+02       0.15931D-02       0.62478D-01       0.40019D+00       0.14681D+00
       0.40000D+02       0.16072D-02       0.11204D+00       0.40005D+00       0.14327D+00
       0.41000D+02       0.16315D-02       0.15642D+00       0.40017D+00       0.14193D+00
       0.42000D+02       0.16689D-02       0.21282D+00       0.40009D+00       0.13861D+00
       0.43000D+02       0.17093D-02       0.25129D+00       0.40025D+00       0.14367D+00
       0.44000D+02       0.17449D-02       0.30379D+00       0.40023D+00       0.14042D+00
       0.45000D+02       0.17905D-02       0.33392D+00       0.40041D+00       0.15273D+00
       0.46000D+02       0.18046D-02       0.37527D+00       0.40044D+00       0.14977D+00
       0.47000D+02       0.18157D-02       0.39033D+00       0.40062D+00       0.15400D+00
       0.48000D+02       0.18069D-02       0.41492D+00       0.40068D+00       0.15855D+00
       0.49000D+02       0.17847D-02       0.41136D+00       0.40084D+00       0.16263D+00
       0.50000D+02       0.17654D-02       0.41540D+00       0.40091D+00       0.16706D+00
       0.51000D+02       0.17531D-02       0.39370D+00       0.40105D+00       0.17081D+00
       0.52000D+02       0.17501D-02       0.37787D+00       0.40111D+00       0.17491D+00
       0.53000D+02       0.17722D-02       0.33929D+00       0.40122D+00       0.17837D+00
       0.54000D+02       0.17933D-02       0.30782D+00       0.40126D+00       0.18195D+00
       0.55000D+02       0.18244D-02       0.25862D+00       0.40132D+00       0.19156D+00
       0.56000D+02       0.18628D-02       0.21711D+00       0.40133D+00       0.18839D+00
       0.57000D+02       0.18824D-02       0.16284D+00       0.40134D+00       0.19754D+00
       0.58000D+02       0.19132D-02       0.12009D+00       0.40132D+00       0.19531D+00
       0.59000D+02       0.19133D-02       0.62813D-01       0.40129D+00       0.19324D+00
       0.60000D+02       0.19223D-02       0.28847D-01       0.40125D+00       0.19142D+00
       0.61000D+02       0.19076D-02      -0.23055D-01       0.40117D+00       0.18958D+00
       0.62000D+02       0.18933D-02      -0.41702D-01       0.40112D+00       0.18830D+00
       0.63000D+02       0.18640D-02      -0.79912D-01       0.40100D+00       0.18562D+00
       0.64000D+02       0.18305D-02      -0.72220D-01       0.40096D+00       0.18457D+00
       0.65000D+02       0.17965D-02      -0.86217D-01       0.40083D+00       0.18204D+00
       0.66000D+02       0.17683D-02      -0.55294D-01       0.40081D+00       0.18112D+00
       0.67000D+02       0.17453D-02      -0.36467D-01       0.40067D+00       0.17863D+00
       0.68000D+02       0.17347D-02       0.53523D-02       0.40069D+00       0.17770D+00
       0.69000D+02       0.17275D-02       0.45105D-01       0.40058D+00       0.17533D+00
       0.70000D+02       0.17316D-02       0.91727D-01       0.40062D+00       0.17418D+00
       0.71000D+02       0.17438D-02       0.14466D+00       0.40054D+00       0.17186D+00
       0.72000D+02       0.17624D-02       0.18723D+00       0.40062D+00       0.17062D+00
       0.73000D+02       0.17850D-02       0.24343D+00       0.40058D+00       0.16832D+00
       0.74000D+02       0.18113D-02       0.27974D+00       0.40067D+00       0.17088D+00
       0.75000D+02       0.18309D-02       0.32932D+00       0.40066D+00       0.16883D+00
       0.76000D+02       0.18529D-02       0.35540D+00       0.40076D+00       0.17576D+00
       0.77000D+02       0.18571D-02       0.39198D+00       0.40079D+00       0.17371D+00
       0.78000D+02       0.18550D-02       0.40113D+00       0.40089D+00       0.17607D+00
       0.79000D+02       0.18450D-02       0.41938D+00       0.40093D+00       0.17870D+00
       0.80000D+02       0.18294D-02       0.40999D+00       0.40102D+00       0.18094D+00
       0.81000D+02       0.18187D-02       0.40737D+00       0.40107D+00       0.18345D+00
       0.82000D+02       0.18172D-02       0.37993D+00       0.40114D+00       0.18558D+00
       0.83000D+02       0.18202D-02       0.35856D+00       0.40118D+00       0.18797D+00
       0.84000D+02       0.18386D-02       0.31573D+00       0.40124D+00       0.19021D+00
       0.85000D+02       0.18560D-02       0.28035D+00       0.40126D+00       0.18818D+00
       0.86000D+02       0.18742D-02       0.22920D+00       0.40129D+00       0.19428D+00
       0.87000D+02       0.18991D-02       0.18613D+00       0.40129D+00       0.19209D+00
       0.88000D+02       0.19067D-02       0.13057D+00       0.40129D+00       0.19393D+00
       0.89000D+02       0.19222D-02       0.89721D-01       0.40127D+00       0.19252D+00
       0.90000D+02       0.19213D-02       0.32876D-01       0.40124D+00       0.19119D+00
       0.91000D+02       0.19221D-02       0.30764D-02       0.40121D+00       0.19009D+00
       0.92000D+02       0.19065D-02      -0.44979D-01       0.40115D+00       0.18885D+00
       0.93000D+02       0.18918D-02      -0.56544D-01       0.40111D+00       0.18801D+00
       0.94000D+02       0.18722D-02      -0.88876D-01       0.40103D+00       0.18627D+00
       0.95000D+02       0.18487D-02      -0.72007D-01       0.40100D+00       0.18564D+00
       0.96000D+02       0.18256D-02      -0.75023D-01       0.40091D+00       0.18390D+00
       0.97000D+02       0.18101D-02      -0.39978D-01       0.40090D+00       0.18327D+00
       0.98000D+02       0.17964D-02      -0.13198D-01       0.40081D+00       0.18155D+00
       0.99000D+02       0.17950D-02       0.31142D-01       0.40083D+00       0.18091D+00
       0.10000D+03       0.17931D-02       0.75878D-01       0.40075D+00       0.17924D+00
       0.10100D+03       0.18008D-02       0.12187D+00       0.40079D+00       0.17842D+00
       0.10200D+03       0.18121D-02       0.17711D+00       0.40074D+00       0.17671D+00
       0.10300D+03       0.18285D-02       0.21777D+00       0.40080D+00       0.17582D+00
       0.10400D+03       0.18446D-02       0.27272D+00       0.40078D+00       0.17430D+00
       0.10500D+03       0.18654D-02       0.30648D+00       0.40084D+00       0.17614D+00
       0.10600D+03       0.18758D-02       0.35251D+00       0.40084D+00       0.17466D+00
       0.10700D+03       0.18870D-02       0.37377D+00       0.40092D+00       0.17954D+00
       0.10800D+03       0.18863D-02       0.40501D+00       0.40094D+00       0.17805D+00
       0.10900D+03       0.18795D-02       0.40814D+00       0.40101D+00       0.17970D+00
       0.11000D+03       0.18701D-02       0.41977D+00       0.40104D+00       0.18156D+00
       0.11100D+03       0.18598D-02       0.40459D+00       0.40110D+00       0.18315D+00
       0.11200D+03       0.18542D-02       0.39555D+00       0.40113D+00       0.18494D+00
       0.11300D+03       0.18585D-02       0.36260D+00       0.40119D+00       0.18648D+00
       0.11400D+03       0.18639D-02       0.33618D+00       0.40121D+00       0.18810D+00
       0.11500D+03       0.18789D-02       0.28992D+00       0.40124D+00       0.18964D+00
       0.11600D+03       0.18941D-02       0.25124D+00       0.40126D+00       0.18815D+00
       0.11700D+03       0.19043D-02       0.19853D+00       0.40127D+00       0.18964D+00
       0.11800D+03       0.19218D-02       0.15496D+00       0.40127D+00       0.18855D+00
       0.11900D+03       0.19230D-02       0.98307D-01       0.40126D+00       0.18756D+00
       0.12000D+03       0.19318D-02       0.60296D-01       0.40124D+00       0.18664D+00
       0.12100D+03       0.19256D-02       0.51047D-02       0.40121D+00       0.18523D+00
       0.12200D+03       0.19224D-02      -0.19949D-01       0.40119D+00       0.18495D+00
       0.12300D+03       0.19072D-02      -0.63646D-01       0.40114D+00       0.18359D+00
       0.12400D+03       0.18924D-02      -0.66664D-01       0.40111D+00       0.18301D+00
       0.12500D+03       0.18750D-02      -0.91466D-01       0.40104D+00       0.18172D+00
       0.12600D+03       0.18584D-02      -0.66921D-01       0.40103D+00       0.18130D+00
       0.12700D+03       0.18424D-02      -0.58984D-01       0.40095D+00       0.18001D+00
       0.12800D+03       0.18345D-02      -0.20554D-01       0.40095D+00       0.17957D+00
       0.12900D+03       0.18265D-02       0.12829D-01       0.40089D+00       0.17829D+00
       0.13000D+03       0.18257D-02       0.58866D-01       0.40090D+00       0.17776D+00
       0.13100D+03       0.18282D-02       0.10793D+00       0.40085D+00       0.17645D+00
       0.13200D+03       0.18342D-02       0.15253D+00       0.40088D+00       0.17578D+00
       0.13300D+03       0.18448D-02       0.20888D+00       0.40085D+00       0.17447D+00
       0.13400D+03       0.18577D-02       0.24759D+00       0.40090D+00       0.17583D+00
       0.13500D+03       0.18693D-02       0.30042D+00       0.40089D+00       0.17453D+00
       0.13600D+03       0.18846D-02       0.33100D+00       0.40094D+00       0.17834D+00
       0.13700D+03       0.18893D-02       0.37291D+00       0.40095D+00       0.17716D+00
       0.13800D+03       0.18933D-02       0.38870D+00       0.40100D+00       0.17840D+00
       0.13900D+03       0.18900D-02       0.41407D+00       0.40102D+00       0.17979D+00
