------ Plasma information from VMEC ----
np     iota_edge       phip_edge       curpol
     4  0.000000000000E+00  0.000000000000E+00  2.152170446579E+00

------ Current Surface: Coil-Plasma separation =   1.500000000000E-01 -----
Number of fourier modes in table
        1201
Table of fourier coefficients
m,n,crc2,czs2,crs2,czc2
      0     0  9.791236925558E-01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
      0    -1  2.312859477209E-01 -2.126344096035E-01  0.000000000000E+00  0.000000000000E+00
      0    -2  3.652898274567E-02 -3.173423026575E-02  0.000000000000E+00  0.000000000000E+00
      0    -3  9.389207461629E-03 -8.390418934275E-03  0.000000000000E+00  0.000000000000E+00
      0    -4  1.367247451619E-03 -1.400112341810E-03  0.000000000000E+00  0.000000000000E+00
      0    -5  2.060091346980E-04 -4.295014540549E-04  0.000000000000E+00  0.000000000000E+00
      0    -6  1.224532959129E-04 -2.393796036635E-04  0.000000000000E+00  0.000000000000E+00
      0    -7 -4.856638426514E-06  3.019517750910E-06  0.000000000000E+00  0.000000000000E+00
      0    -8 -1.764782541873E-04 -2.599400304320E-05  0.000000000000E+00  0.000000000000E+00
      0    -9  4.456026251617E-05  1.002656988178E-04  0.000000000000E+00  0.000000000000E+00
      0   -10  7.824258830955E-05 -3.277368870712E-05  0.000000000000E+00  0.000000000000E+00
      0   -11  2.428831179755E-05  1.885164288793E-05  0.000000000000E+00  0.000000000000E+00
      0   -12  1.312736991626E-04 -1.789162255803E-04  0.000000000000E+00  0.000000000000E+00
      0   -13  1.395736521490E-05  1.145862866171E-05  0.000000000000E+00  0.000000000000E+00
      0   -14  4.978094300441E-05 -2.937613205552E-05  0.000000000000E+00  0.000000000000E+00
      0   -15 -5.989076421284E-05 -1.519751054443E-05  0.000000000000E+00  0.000000000000E+00
      0   -16 -1.111453018689E-04 -3.719339061286E-05  0.000000000000E+00  0.000000000000E+00
      0   -17  1.090674913968E-05 -3.137087671148E-05  0.000000000000E+00  0.000000000000E+00
